file_name,state,inference_transcript,transcript,reviewed_transcript,url,created_at,submitted_at,reviewed_at,audio_duration,original_id
STT_GR_0035_0058_136636_to_141788,submitted,དེ་ནསང་ཨེ། ཨ། མཐའ་ཐོབ་ཚངས་རྒྱས་ཀྱི་དགོན་འཕ་ཐོབ་གནང་ཡ་དེ་ནས། ཨ་ས་རྒྱས་ཀྱི་དགོན་འཕ་ལ།  ,དེ་ནས་ཨེ། ཨ། མཐར་ཐུག་སངས་རྒྱས་ཀྱི་གོ་འཕང་ཐོབ་ནའང་དེ་ནས། ཨ་སངས་རྒྱས་ཀྱི་གོ་འཕང་ལ།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0058_136636_to_141788.wav,2025-06-20 16:42:28.134,2025-07-26 07:27:19.232,,5.152,STT_GR_0035
STT_GR_0035_0067_153276_to_158812,submitted,ཚང་མ་རྒྱལ་གྱི་བར་དུ་དེ། ཚང་རྒྱས་པོ་དོ་རས་དེ་ནས་གང་ཡོད་རེད། གཉིས་མེད་པ་ཆགས་ྡ་ཡོད་རེད། ཨ།  ,སངས་མ་རྒྱས་ཀྱི་བར་དུ་དེ། སངས་རྒྱས་པའི་སྐབས་ནས་དེ་ནས་གང་ཡོད་རེད། གཉིས་མེད་པ་ཆགས་ཀྱི་ཡོད་རེད། ཨ།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0067_153276_to_158812.wav,2025-06-20 16:42:28.134,2025-07-26 07:29:40.400,,5.536,STT_GR_0035
STT_GR_0035_0091_201116_to_205660,submitted,ཨ། བཟང་པོ་བྱུག་པ་རབ་ཏུ་སྟོན་པ་ལ། དེ་དག་ཚང་མ་རྟག་དང་ཁྲིལ་པར་ཤོག་གསུང།  ,ཨ། བཟང་པོ་སྤྱོད་པ་རབ་ཏུ་སྟོན་པ་ལ།། དེ་དག་བདག་ཀྱང་རྟག་ཏུ་འཕྲད་པར་ཤོག་གསུངས།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0091_201116_to_205660.wav,2025-06-20 16:42:28.134,2025-07-26 07:41:25.280,,4.544,STT_GR_0035
STT_GR_0035_0100_223472_to_228272,submitted,ཨེ་རྒྱ་གིས་ཆོར་གི་རེད་ད་ད་ཐབ་ཝི་ལ་བླ་མ་ཆེན་པོ་ལྟ་ཅིག། འཛམ་བུ་གླིང་ལ་མགོམ་པ་མང་པོ་བརྒྱབ་ཡོད་རེད།  ,ཨེ་རྒྱའི་ཆོས་ལུགས་ཀྱིས་ཀྱང་ད་ལྟ་ཐེ་ཝན་གྱི་བླ་མ་ཆེན་པོ་ཐམས་ཅད་ཀྱིས། འཛམ་བུ་གླིང་ལ་དགོན་པ་མང་པོ་རྒྱག་གི་ཡོད་རེད།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0100_223472_to_228272.wav,2025-06-20 16:42:28.134,2025-07-26 07:45:16.663,,4.8,STT_GR_0035
STT_GR_0035_0103_231856_to_232720,submitted,བླ་མ་གཅིག་ལ།  ,བླ་མ་གཅིག་ལ།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0103_231856_to_232720.wav,2025-06-20 16:42:28.134,2025-07-26 07:45:38.085,,0.864,STT_GR_0035
STT_GR_0035_0107_242704_to_243504,submitted,ཨེ།  ,ཨེ།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0107_242704_to_243504.wav,2025-06-20 16:42:28.134,2025-07-26 07:46:53.462,,0.8,STT_GR_0035
STT_GR_0035_0119_267632_to_268240,submitted,ཨེ་།  ,ཨེ་  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0119_267632_to_268240.wav,2025-06-20 16:42:28.134,2025-07-26 07:50:22.747,,0.608,STT_GR_0035
STT_GR_0035_0120_268592_to_269136,submitted,དཔེ་ལ།  ,དཔེར་ན།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0120_268592_to_269136.wav,2025-06-20 16:42:28.134,2025-07-26 07:50:29.677,,0.544,STT_GR_0035
STT_GR_0035_0128_287312_to_288304,submitted,ཨེ་ཡ།  ,ཨེ།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0128_287312_to_288304.wav,2025-06-20 16:42:28.134,2025-07-26 09:39:07.957,,0.992,STT_GR_0035
STT_GR_0035_0129_288464_to_291087,submitted,བླ་མ་བླ་ཕཆིན་ཐབས་དུས་བོ་ཡར་ཕེབས་པའི་སྐབས་དེ་དེ་རིང།  ,བླ་མ་བླ་ཆེན་ཐམས་ཅད། བོད་ནས་ཡར་ཕེབས་པའི་སྐབས་དེར་དེ་ནས།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0129_288464_to_291087.wav,2025-06-20 16:42:28.134,2025-07-26 09:40:04.094,,2.623,STT_GR_0035
STT_GR_0035_1901_5154000_to_5156600,submitted,གསེ་བ་གི་བླུས་མ་བཏ་དགོས་ཕར་གསོང་།  ,བརྩེ་བས་བློས་བཏང་པ་གསུངས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_1901_5154000_to_5156600.wav,2025-06-20 16:42:28.134,2025-07-29 10:53:10.666,,2.6,STT_GR_0035
STT_GR_0035_1068_2908140_to_2909836,submitted,མཟུག་པ་དེ་ལ་བསྟོན་ནས། དེ་ནིང།  ,བཟོད་པ་དེ་ལ་བརྟེན་ནས། དེ་ནས།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_1068_2908140_to_2909836.wav,2025-06-20 16:42:28.134,2025-07-27 07:18:17.172,,1.696,STT_GR_0035
STT_GR_0035_0112_251792_to_257840,submitted,ཟའ་ཕྱོག་ཐན་པ་ནརུ་ྱེ། ྱི་རྱེ་ད་ར་ཚོག་བ། ཆུ་ཞུ་བ་གོ་རེད་ཟེ།་ཁ་ཤས་འདིབ་ཐག་བྱས། ལ་ར་ལྷོ་མ་ྱེས། ལ་ལ་འདིབ་ཐག་བྱིས།  ,བྱང་ཆུབ་སེམས་པ་ཉེ་བའི་སྲས་ཆེན་བརྒྱད་དེ་ལ་སོགས་པ་ཆོས་ཞུ་བ་པོ་རེད། དེ་ནས་ཁ་ཤས་ཀྱིས་སྦྱིན་བདག་བྱེད། ལ་ལས་སློབ་མ་བྱེད། ལ་ལས་སྦྱིན་བདག་བྱེད། ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0112_251792_to_257840.wav,2025-06-20 16:42:28.134,2025-07-26 07:48:59.455,,6.048,STT_GR_0035
STT_GR_0035_0142_309872_to_313488,submitted,དེ་རིང་དེ་ཚབ་བྱད། རྒྱུ་སྦྱོར་བ་རྒྱན་པ་དག་པོ་རེད་། དེ། རྒྱན་པ་དག་པོ་དེ་རེད་བ།  ,འཇིག་རྟེན་ཐམས་ཅད། རྒྱུ་སྦྱོར་བ་སྦྱིན་པའི་བདག་པོ་ལ་བརྟེན་ཡོད་རེད། སྦྱིན་པའི་བདག་པོ་དེ་ལ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0142_309872_to_313488.wav,2025-06-20 16:42:28.134,2025-07-26 09:43:57.100,,3.616,STT_GR_0035
STT_GR_0081_0003_13075_to_15117,submitted,ད་རང་གི་ཨེ།,ད་རང་གིས། ཨེ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0081_0003_13075_to_15117.wav,2025-08-13 17:20:19.435,2025-08-15 19:06:46.602,,2.042,STT_GR_0081
STT_GR_0051_0690_2878853_to_2880908,submitted,དེ་ྔིན་ཅིག་སྔོ་བ་ཡོད་མ་རེད་དྲང་ན།,དེ་སྔོན་གྱི་བསྔོ་བའི་ནང་ཡོད་མ་རེད་ལབ་ན།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0690_2878853_to_2880908.wav,2025-08-05 17:54:47.135,2025-08-11 07:22:16.279,,2.055,STT_GR_0051
STT_GR_0051_0617_2539397_to_2542640,submitted,ག་པོ་སྐྱོན་སྐྱོན་རྟོགས་ས་ཡོད་མ་རེད་ ཕ་ཞི་སྐྱོན་ཡོན་ཏད་གཉིས་ཀ།,སྒྲོ་སྐུར་གྱི་སྐྱོན། སྐྱོན་ཡང་རྟོགས་ས་ཡོད་མ་རེད་ཟེར། ཁོང་ཚོར་སྐྱོན་ཡོན་ཏན་གཉིས་ཀ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0617_2539397_to_2542640.wav,2025-08-05 17:54:47.135,2025-08-11 07:16:09.364,,3.243,STT_GR_0051
STT_GR_0051_0675_2824541_to_2828565,submitted,ཕྱི་ན་སྤྲུལ་སྐུ་ཤོད་མ་དང་། དྲན་མེད་མུན་པའི་དྲ་མ དྲི་མ་གོས་ཟེར་,ཕྱི་ནང་སྒྲོ་སྐུར་སྐྱོན་མ་ལྟ། དྲན་མེད་མུན་པའི་དྲི་མ། དྲི་མ་འགོས་ཟེར་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0675_2824541_to_2828565.wav,2025-08-05 17:54:47.135,2025-08-11 07:16:43.180,,4.024,STT_GR_0051
STT_GR_0051_0709_2933590_to_2935390,submitted,སྣང་བ་དེ་སྣང་སྲིད་ད་སྒྱུ་མ་ལྟ་བུ་རེད།,སྣང་བ་དེའི་སྣང་སྲིད་འདི་སྒྱུ་མ་ལྟ་བུ་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0709_2933590_to_2935390.wav,2025-08-05 17:54:47.135,2025-08-11 07:28:28.516,,1.8,STT_GR_0051
STT_GR_0051_0711_2938837_to_2941943,submitted,ཡར་ཐུང་ག་ནུས་ད་མར་ཞེགས་འགྲོ། དེ་ལྟ་བུད་དེ་ནས་དི་ནས།,ཡར་མཐོང་གི་རེད། ད་ལྟ་མར་ཞིག་འགྲོ་གི་རེད། དེ་ལྟ་བུ་རེད། དེ་ནས་འདི་ནས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0711_2938837_to_2941943.wav,2025-08-05 17:54:47.135,2025-08-11 07:29:16.207,,3.106,STT_GR_0051
STT_GR_0051_0718_2963081_to_2965882,submitted,གདུག་བཤས་ཀྱི་ཤ་ཕྲག་གི་འདུག་བྱད་ཕསར་ཕྱག་གཟུགས་ནེ་,འདུ་བྱེད་ཀྱི་ཤ་ཁྲག་གིས་བཟོས། འདུ་བྱེད་ཤ་ཁྲག་ལ་ཐུག་སྟེ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0718_2963081_to_2965882.wav,2025-08-05 17:54:47.135,2025-08-11 07:31:48.230,,2.801,STT_GR_0051
STT_GR_0051_0758_3142894_to_3145967,submitted,ཉོན་མོངས་དུགལྔ། ཉོན་མོངས་དུང་པ་ཡོད་ན། དེ་ལས་བྱུང་ན་དེ་ནསད་,ཉོན་མོངས་དུག་ལྔ། ཉོན་མོངས་དུག་ལྔ་ཡོད་ན། དེ་ལས་བྱུང་བའི་དེ་ནས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0758_3142894_to_3145967.wav,2025-08-05 17:54:47.135,2025-08-11 07:34:50.250,,3.073,STT_GR_0051
STT_GR_0051_0759_3146578_to_3148259,submitted,ལས་རྣམ་པ་སྣ་ཚོགས་བསགས་ནས་དེ་ནས།,ལས་རྣམ་པ་སྣ་ཚོགས་བསགས་ནས་དེ་ནས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0759_3146578_to_3148259.wav,2025-08-05 17:54:47.135,2025-08-11 07:34:56.912,,1.681,STT_GR_0051
STT_GR_0051_0761_3151230_to_3154100,submitted,ལུས་དེ་ཡོད་ན་དེ་ནས་འཇིགས་སྲང་ཐམས་ཅད་ལུས་འདི་ལ་ཡོང་གི་ཡོད་རེད། དཔེར་ན།,ལུས་དེ་ཡོད་ན་དེ་ནས་འཇིགས་སྣང་ཐམས་ཅད་ལུས་འདི་ནས་ཡོང་གི་ཡོད་རེད། དཔེར་ན།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0761_3151230_to_3154100.wav,2025-08-05 17:54:47.135,2025-08-11 07:35:19.983,,2.87,STT_GR_0051
STT_GR_0051_0699_2900874_to_2904745,submitted,སི་སེམ་ཚིག་ཀྱང་སྔ་དྲ་མེད། འདོད་ཡོན་ལྔང་ལ་ཆགས་པ་མེད་རེད་བ།,སྲིད་གསུམ་འཇིག་ཀྱང་དངངས་སྐྲག་མེད། འདོད་ཡོན་ལྔ་ལ་ཆགས་པ་མེད་རེད་བ། འོ་འདི་འདི་རེད་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0699_2900874_to_2904745.wav,2025-08-05 17:54:47.135,2025-08-11 07:24:12.851,,3.871,STT_GR_0051
STT_GR_0051_0702_2909634_to_2910925,submitted,རིག་པ་རང་ངོག་ལ་གནས་བསྡད་ན་,རིག་པ་རང་ངོ་ལ་གནས་བསྡད་ན་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0702_2909634_to_2910925.wav,2025-08-05 17:54:47.135,2025-08-11 07:26:54.955,,1.291,STT_GR_0051
STT_GR_0051_0707_2927207_to_2930619,submitted,་རྒྱུའི་མ་བརྱོས་ནས།རྐྱན་གྱིས་མི་འཇིག་པ་གདི། གང་ཡང་ཡོང་ཡ་འདོ,རྒྱུས་མ་བྱས་ལ། རྐྱེན་གྱིས་མི་འཇིག་པ། གང་ཡང་ཡོང་ཡ་ཡོད་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0707_2927207_to_2930619.wav,2025-08-05 17:54:47.135,2025-08-11 07:27:30.965,,3.412,STT_GR_0051
STT_GR_0051_0708_2931112_to_2932657,submitted,ཨེ་ནས་ཇྲ་ཆེ་བང་མགོ་ནས་དོན་ཡོང་མ།,དེ་ནས་འཇིགས་སྐྲག་ཆགས་དགོས་བའི་དོན་ཡོད་མ་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0708_2931112_to_2932657.wav,2025-08-05 17:54:47.135,2025-08-11 07:28:17.249,,1.545,STT_GR_0051
STT_GR_0051_0811_3373998_to_3376969,submitted,སེམས་ངོ་གཅིག་པ་ཕོ་རང་ལ་ཡོན་ཏན་བྱེད་འདའ་་ང,སེམས་ངོ་གཅིག་པ་ཁོ་རང་ལ་ཡོན་ཏན་དེ་ལྟ་བུ་ལྔ་ཡོད་རེད་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0051_0811_3373998_to_3376969.wav,2025-08-05 17:54:47.135,2025-08-11 07:37:37.397,,2.971,STT_GR_0051
STT_GR_0034_1083_3129400_to_3130840,submitted,སྲོག་གཅོད་བཞིག་ཡོད་པའི་ག་རེ་རེད།  ,སྲོག་གཅོད་བཞི་ཡོད་པས་གང་རེད།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1083_3129400_to_3130840.wav,2025-06-20 16:42:28.134,2025-07-24 12:50:44.963,,1.44,STT_GR_0034
STT_GR_0022_0139_1185556_to_1187732,submitted,ཞེ་ཐུབ་ཀི་ཡོད་རེད། ད་ད་ང་ཚོ་གཟུག་དེ་ཡོང་ན།  ,ཞིག་ཐུབ་ཀྱི་ཡོད་རེད། ད་ལྟ་ང་ཚོར་གཟུགས་དེ་ཡོད་ན།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0139_1185556_to_1187732.wav,2025-06-20 16:42:28.134,2025-07-18 08:28:08.264,,2.176,STT_GR_0022
STT_GR_0024_0035_294600_to_296500,submitted,དེ་ནས་སྐྱེད་ལས།  ,དེ་ནས་སྐྱེ་ནས།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0035_294600_to_296500.wav,2025-06-20 16:42:28.134,2025-07-20 11:49:05.754,,1.9,STT_GR_0024
STT_GR_0022_0129_1161724_to_1164732,submitted,རང་གི་བླ་མ་དྒེ་བུ་ྱིན་ལ་ཡིད་ཆེས་ཀི་བརྩེ་བ་གི་འགྲེལ་བ་དང་།  ,རང་གི་བླ་མ་དགེ་བའི་བཤེས་གཉེན་ལ་ཡིད་ཆེས་ཀྱི་བརྩེ་བའི་འབྲེལ་བ་དང་།  ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0022_0129_1161724_to_1164732.wav,2025-06-20 16:42:28.134,2025-07-18 08:24:44.786,,3.008,STT_GR_0022
STT_GR_0045_1066_8841689_to_8843522,submitted,སྟོང་ྲག་ཆེན་པོ་ཡོད་རེདེ། ཆི་ལུགས་དེ།,དོན་དག་ཆེན་པོ་ཡོད་རེད་དེ། འཆི་ལུགས་དེ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0045_1066_8841689_to_8843522.wav,2025-08-05 17:54:47.135,2025-08-08 10:12:17.608,,1.833,STT_GR_0045
STT_GR_0046_0008_50772_to_58650,submitted,དེས་དང་མཆོག་འདི། དམ་པའི་ཆོས་ལུགས་དི་འཇིག་རྟེན་མི་ལུགས་གཉིས་ཀ་ལ། ཨ་ཡོད་རེད། དི་དམ་པའི་ཆོས་ལུགས་ལ་དེན་དྲང་ཆོག་ེ་,བཟང་ཕྱོགས་འདི། དམ་པའི་ཆོས་ལུགས་དང་། འཇིག་རྟེན་མི་ལུགས་གཉིས་ཀ་ལ། ཨེ་ཡོད་རེད། འདི་དམ་པའི་ཆོས་ལུགས་ལ་བརྟེན་ནས་འཆང་ཤོག་ཟེར་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0008_50772_to_58650.wav,2025-08-05 17:54:47.135,2025-08-08 10:26:44.849,,7.878,STT_GR_0046
STT_GR_0046_0027_317020_to_319736,submitted,ཨེ་འཇིག་རྟེན་པ་ལྷ་ཐམས་ཅད་ཚེ་འདིའི་ཆེད་དུ་ཟེར་,ཨེ་འཇིག་རྟེན་པའི་ལྷ་ཐམས་ཅད་ཚེ་འདིའི་ཆེད་དུ་ཟེར་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0046_0027_317020_to_319736.wav,2025-08-05 17:54:47.135,2025-08-08 10:37:12.062,,2.716,STT_GR_0046
STT_GR_0125_0313_2198624_to_2201475,submitted,བདག་འཛིན་གསང་སྔགས་ཡི་ལམ་དེ་རམ་གཉིན་གསུངས་,ད་འདི་གསང་སྔགས་ཉེ་ལམ་དང་རིང་ལམ་གཉིས་གསུངས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0125_0313_2198624_to_2201475.wav,2025-08-13 17:20:19.435,2025-08-21 17:35:00.655,,2.851,STT_GR_0125
STT_GR_0115_0016_00_162790_to_172790,submitted,མཐའ་དུ་དེ་ནས་སྦྱིན་པ་ཆུང་ཆུང་ཆུང་ཆུང་ལ། དུད་འགྲོ་སྐྱེ་ནས་སུ་སྐྱེ་བ་ཟཔ་ཁམས་གཅིག་གྱེས་པའི་རྩེ་བ་ཐོགསན་སྟོམ་བཞག་ནང་གསུངས་ཡོད་རེད། ཨ། དེ་ནས་ལག་པར་འདོད་ཤེས་ན་དེའི་སྐབས་དེ་ནས།,མཐའ་ནས་དེ་ནས་སྦྱིན་པ་ཆུང་ཆུང་ཆུང་ཆུང་ལ། དུད་འགྲོའི་སྐྱེ་གནས་སུ་སྐྱེ་བ་ཟས་ཁམས་གཅིག་སྦྱིན་པའི་རྩེ་བ་ཟོལ་འདྲ་བོ། ལྟུང་བཤགས་ནང་གསུངས་རེད། ཨ། དེ་ནས་ལེགས་པར་འདོན་ཤེས་ན་དེའི་སྐབས་དེ་ནས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0115_0016_00_162790_to_172790.wav,2025-08-13 17:20:19.435,2025-08-18 16:28:58.514,,10.0,STT_GR_0115
